token,score,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance
c2f27daee5bd5a3e,0.8771759435294629,1.0,1.0,0.7052222644707112,1.0,1.0,1.0
dc26fde28bc65ef6,0.8773149730869632,1.0,1.0,0.7055559354087116,1.0,1.0,0.5
c054f473288d5515,0.877321292489338,1.0,1.0,0.7055711019744113,1.0,1.0,1.0
ea60e66a13335f6e,0.8773391617324439,1.0,1.0,0.705613988157865,1.0,1.0,1.0
a5ddad9bbb505316,0.8774397025196267,1.0,1.0,0.705855286047104,1.0,1.0,1.0
f99a74d444e651d3,0.8774904570042619,1.0,1.0,0.7059770968102284,1.0,1.0,1.0
3ec3d2ab34f756e6,0.8775049028486276,1.0,1.0,0.7060117668367061,1.0,1.0,1.0
7a735f01957d5f72,0.8775906068938051,1.0,1.0,0.7062174565451323,1.0,1.0,1.0
a3af72210c7553c4,0.8776004030092937,1.0,1.0,0.7062409672223047,1.0,1.0,1.0
005f87dd980253a5,0.8776122468889077,1.0,1.0,0.7062693925333786,1.0,1.0,1.0
5317b890d3e45958,0.8776269835439353,1.0,1.0,0.7063047605054446,1.0,1.0,1.0
e68ddf5be41355dc,0.87764855970884,1.0,1.0,0.7063565433012162,1.0,1.0,1.0
6a934e9ad62352ee,0.8776547893313161,1.0,1.0,0.7063714943951589,1.0,1.0,1.0
278885f077d65d53,0.8776723145523623,1.0,1.0,0.7064135549256694,1.0,1.0,1.0
fc33d014431a5b1b,0.8776752354342223,1.0,1.0,0.7064205650421338,1.0,1.0,1.0
d130c508fb26575e,0.8777392837497322,1.0,1.0,0.7065742809993572,1.0,1.0,1.0
f5d967a1fedb5e3b,0.8778029297730915,1.0,1.0,0.7067270314554196,1.0,1.0,1.0
ed01297783a05dba,0.8778328772842712,1.0,1.0,0.7067989054822509,1.0,1.0,1.0
dea63e35e7545f27,0.8778423399356333,1.0,1.0,0.7068216158455202,1.0,1.0,1.0
7048a63246a75ea4,0.8778687709778582,1.0,1.0,0.7068850503468598,1.0,1.0,1.0
f962927ff5dc518c,0.8779464384779502,1.0,1.0,0.7070714523470805,1.0,1.0,1.0
a71fec9cd7b65cf0,0.878157914087676,1.0,1.0,0.7075789938104222,1.0,1.0,1.0
29a13686ed375688,0.8781899788477444,1.0,1.0,0.7076559492345865,1.0,1.0,1.0
434a1b5995365a33,0.8781959744895448,1.0,1.0,0.7076703387749074,1.0,1.0,1.0
73e3a1a2ed275417,0.8782629311984254,1.0,1.0,0.7078310348762207,1.0,1.0,1.0
55a241ed2c5a553b,0.8782778614584466,1.0,1.0,0.707866867500272,1.0,1.0,1.0
019667e138b95ff0,0.8783090117633013,1.0,1.0,0.7079416282319233,1.0,1.0,1.0
ce28bbe99d7f5f43,0.8783255301448865,1.0,1.0,0.7079812723477273,1.0,1.0,1.0
55368b53e7ba5dda,0.8783939301044361,1.0,1.0,0.7081454322506469,1.0,1.0,1.0
f665cf888bbd5595,0.8783953727862044,1.0,1.0,0.7081488946868905,1.0,1.0,1.0
a2047f9cb3865b75,0.8784019942248177,1.0,1.0,0.7081647861395624,1.0,1.0,1.0
0059b8e52a3f55e8,0.878414941761008,1.0,1.0,0.708195860226419,1.0,1.0,1.0
8354786ba35c5440,0.878417567734032,1.0,1.0,0.7082021625616769,1.0,1.0,1.0
c55ef877ea075993,0.878538514377268,1.0,1.0,0.7084924345054434,1.0,1.0,1.0
b86152f6ab29580e,0.878626794676256,1.0,1.0,0.7087043072230144,1.0,1.0,1.0
07846b829b3a575e,0.8786982514748084,1.0,1.0,0.7088758035395399,1.0,1.0,1.0
e9cb16355c1f5d9b,0.8787208663347101,1.0,1.0,0.7089300792033044,1.0,1.0,1.0
fe789ce80d4f5b2e,0.8787769316149929,1.0,1.0,0.7090646358759831,1.0,1.0,1.0
6cdf58d03f8e5493,0.8787919586313798,1.0,1.0,0.7091007007153117,1.0,1.0,1.0
c3ef435d900256c1,0.8788132605083585,1.0,1.0,0.7091518252200605,1.0,1.0,1.0
543075ac6a275db3,0.8788406940062504,1.0,1.0,0.7092176656150009,1.0,1.0,1.0
7cb9260c8be35c5c,0.8788416095922965,1.0,1.0,0.7092198630215117,1.0,1.0,1.0
d767dfeed9965477,0.8789436066208559,1.0,1.0,0.7094646558900541,1.0,1.0,1.0
f52211f2dec85537,0.8789578508990642,1.0,1.0,0.7094988421577538,1.0,1.0,1.0
866f7eb093ac5244,0.8789769314012351,1.0,1.0,0.7095446353629643,1.0,1.0,1.0
1e98fee7a7cc5254,0.8789855466588326,1.0,1.0,0.7095653119811981,1.0,1.0,1.0
80767d5d26ef52bf,0.8790137744045724,1.0,1.0,0.7096330585709735,1.0,1.0,1.0
d04049c3978354f0,0.8790156002591734,1.0,1.0,0.7096374406220161,1.0,1.0,1.0
b094018eef175a6b,0.8790695657726112,1.0,1.0,0.7097669578542668,1.0,1.0,1.0
0c54c8dfbe56567f,0.879213382056084,1.0,1.0,0.7101121169346016,1.0,1.0,1.0
d926deb799a65bea,0.8792428107677752,1.0,1.0,0.7101827458426604,1.0,1.0,1.0
68aac08d307653e5,0.8792557510415305,1.0,1.0,0.7102138024996731,1.0,1.0,1.0
b7c8677392845e18,0.8792581754642402,1.0,1.0,0.7102196211141768,1.0,1.0,1.0
e699fb1c75b95e57,0.8792861822929613,1.0,1.0,0.7102868375031074,1.0,1.0,1.0
8e7cc5d34d415b43,0.8793047905735558,1.0,1.0,0.710331497376534,1.0,1.0,1.0
e1886e081b945907,0.8793252341943966,1.0,1.0,0.7103805620665516,1.0,1.0,1.0
4e27d27410c85f81,0.8793552351390691,1.0,1.0,0.7104525643337658,1.0,1.0,1.0
46e614a434b650e3,0.879414639444993,1.0,1.0,0.710595134667983,1.0,1.0,1.0
0fc626b8de655cc7,0.8794992465638813,1.0,1.0,0.7107981917533154,1.0,1.0,1.0
9ba306d42ab75911,0.879502597896268,1.0,1.0,0.7108062349510429,1.0,1.0,1.0
1f54430427975391,0.8795764364694282,1.0,1.0,0.7109834475266276,1.0,1.0,1.0
4c59eeddd50e5866,0.8795813021912764,1.0,1.0,0.7109951252590632,1.0,1.0,1.0
bfdb40b3dded57fd,0.8797334884674756,1.0,1.0,0.7113603723219413,1.0,1.0,1.0
f14e7ed78b5d55b4,0.8797434950705473,1.0,1.0,0.7113843881693137,1.0,1.0,0.5
736e564340a8557f,0.8797482981290882,1.0,1.0,0.7113959155098116,1.0,1.0,1.0
66cd30f395c45537,0.8798533929050366,1.0,1.0,0.7116481429720877,1.0,1.0,1.0
ced087f9c2915f2a,0.8799052040108725,1.0,1.0,0.7117724896260936,1.0,1.0,1.0
d032dcd4015e5cee,0.8800017834370847,1.0,1.0,0.7120042802490035,1.0,1.0,1.0
ae33eb2afd655f7d,0.8800192181830068,1.0,1.0,0.7120461236392163,1.0,1.0,1.0
8b1193abd0b75de0,0.8800441659152948,1.0,1.0,0.7121059981967075,1.0,1.0,1.0
fb1d534ccf82583f,0.880120943600823,1.0,1.0,0.7122902646419755,1.0,1.0,0.0
22dde440a0c35d31,0.8801324750521617,1.0,1.0,0.7123179401251883,1.0,1.0,1.0
49454db3d9ef54a1,0.880228075945996,1.0,1.0,0.7125473822703902,1.0,1.0,1.0
f1b71a95642b5da2,0.8802492589162499,1.0,1.0,0.7125982213989999,1.0,1.0,1.0
6dd8c9210247547d,0.8802793332361153,1.0,1.0,0.7126703997666768,1.0,1.0,1.0
3a8a83bdb2c05a02,0.8803002906078358,1.0,1.0,0.7127206974588058,1.0,1.0,1.0
b49e63992eee56b1,0.8803602698875411,1.0,1.0,0.7128646477300986,1.0,1.0,1.0
b1a5c303ca3f5607,0.8804440176813079,1.0,1.0,0.7130656424351389,1.0,1.0,1.0
3cc3567e89f95e0a,0.8804597249605832,1.0,1.0,0.7131033399053995,1.0,1.0,1.0
c5ff0a82eabb5b05,0.880547705626998,1.0,1.0,0.713314493504795,1.0,1.0,1.0
4f2041f942aa5630,0.8805521774279681,1.0,1.0,0.7133252258271232,1.0,1.0,1.0
20ae5de0a8725d9d,0.8805576949894501,1.0,1.0,0.7133384679746805,1.0,1.0,1.0
0ca7781c66ea5fc9,0.8805815717247057,1.0,1.0,0.713395772139294,1.0,1.0,1.0
134651c94f73576f,0.8805995386415012,1.0,1.0,0.7134388927396027,1.0,1.0,1.0
b403192d3ea45397,0.8806296499220739,1.0,1.0,0.7135111598129777,1.0,1.0,1.0
673a88a4037f5b6b,0.8807003422853482,1.0,1.0,0.7136808214848357,1.0,1.0,0.5
088cebb101bf5ed6,0.8807170363484427,1.0,1.0,0.7137208872362624,1.0,1.0,1.0
4bb2fc18f5ee5dcb,0.8807321544765481,1.0,1.0,0.7137571707437151,1.0,1.0,1.0
8d5ac1ce6fb75faf,0.880795442927469,1.0,1.0,0.7139090630259258,1.0,1.0,1.0
0fa4d1e0739659b4,0.8808182019275161,1.0,1.0,0.7139636846260389,1.0,1.0,0.5
9695a17335715894,0.8808243012759087,1.0,1.0,0.7139783230621811,1.0,1.0,1.0
291ac232cc94582a,0.8808791933223002,1.0,1.0,0.7141100639735206,1.0,1.0,1.0
092e56d3db8b5e24,0.8809850003906611,1.0,1.0,0.7143640009375867,1.0,1.0,1.0
12030460794b563e,0.8810180677730362,1.0,1.0,0.7144433626552867,1.0,1.0,1.0
3e5647cd8d1a50c2,0.8810786951093278,1.0,1.0,0.7145888682623867,1.0,1.0,1.0
217307a367fd551a,0.8811633122225405,1.0,1.0,0.7147919493340972,1.0,1.0,1.0
a5b24b47fef85a1b,0.8811751856892961,1.0,1.0,0.7148204456543105,1.0,1.0,1.0
9f3b77fe8cd3541c,0.8811823996207258,1.0,1.0,0.7148377590897419,1.0,1.0,1.0
cdeb1bce85c45cb2,0.8812184720919557,1.0,1.0,0.7149243330206934,1.0,1.0,1.0
ca4f746c0a4f5396,0.8812224226460068,1.0,1.0,0.7149338143504164,1.0,1.0,1.0
14c80c1211bc5df8,0.8812768898321895,1.0,1.0,0.7150645355972549,1.0,1.0,0.5
37ebe75f19b1549a,0.8813171634093514,1.0,1.0,0.7151611921824432,1.0,1.0,1.0
8f5485a8338c5278,0.8813173448857063,1.0,1.0,0.7151616277256952,1.0,1.0,1.0
465d43bf893d5e66,0.8813665159725163,1.0,1.0,0.7152796383340392,1.0,1.0,1.0
0f69087034985e9e,0.8813858026817737,1.0,1.0,0.7153259264362566,1.0,1.0,1.0
a4a08c828e87562c,0.8814582057643919,1.0,1.0,0.7154996938345407,1.0,1.0,1.0
9873c047e9155996,0.8814940614485177,1.0,1.0,0.7155857474764425,1.0,1.0,1.0
efb7ddb02e9f59f1,0.8815036481065607,1.0,1.0,0.7156087554557456,1.0,1.0,1.0
9f97b9c20ffc50b5,0.8815646189843984,1.0,1.0,0.7157550855625562,1.0,1.0,1.0
72b0f2dcaf1f59a1,0.8815851914712701,1.0,1.0,0.7158044595310483,1.0,1.0,1.0
e4174e91095b530b,0.8815873864183571,1.0,1.0,0.7158097274040572,1.0,1.0,1.0
ad7d51bd1b7055ca,0.8816072016009358,1.0,1.0,0.7158572838422459,1.0,1.0,1.0
a5d356da90d05835,0.8816198503361005,1.0,1.0,0.715887640806641,1.0,1.0,1.0
c2ce362b9cf95fee,0.8816410138848143,1.0,1.0,0.7159384333235542,1.0,1.0,1.0
19227b35432f567e,0.8816633789511871,1.0,1.0,0.7159921094828491,1.0,1.0,1.0
789eca1c50f85cb4,0.8817038819554256,1.0,1.0,0.7160893166930213,1.0,1.0,1.0
87339a4d32305504,0.8817054955669058,1.0,1.0,0.7160931893605738,1.0,1.0,1.0
d409347e88455122,0.8817219131113595,1.0,1.0,0.7161325914672626,1.0,1.0,1.0
8c5a6a5b602859b2,0.881773172808102,1.0,1.0,0.7162556147394448,1.0,1.0,1.0
e3c90a2ce83f5d9f,0.8818178853670395,1.0,1.0,0.7163629248808949,1.0,1.0,1.0
84b69613f5e6551c,0.8819056811913969,1.0,1.0,0.7165736348593527,1.0,1.0,1.0
c473976e5a2f5111,0.881927149196526,1.0,1.0,0.7166251580716626,1.0,1.0,0.5
f958234391c05be3,0.881959564816221,1.0,1.0,0.7167029555589304,1.0,1.0,1.0
02c896df120754ba,0.8821113352891109,1.0,1.0,0.7170672046938661,1.0,1.0,1.0
bb6cf07ad4a350f6,0.8821690236541769,1.0,1.0,0.7172056567700246,1.0,1.0,1.0
670f9d50643c5874,0.8822248870924566,1.0,1.0,0.7173397290218957,1.0,1.0,1.0
4ed6b1b83e0c5bbe,0.8822739584266127,1.0,1.0,0.7174575002238706,1.0,1.0,1.0
6389fb6f9d675e3b,0.8823370963458194,1.0,1.0,0.7176090312299666,1.0,1.0,1.0
8be5c83488ff5980,0.8823614627873161,1.0,1.0,0.7176675106895585,1.0,1.0,1.0
84c2b46556315af6,0.8823732091398003,1.0,1.0,0.7176957019355206,1.0,1.0,1.0
f9c41d66eb3c5d86,0.8824429776098368,1.0,1.0,0.7178631462636081,1.0,1.0,1.0
0e81b2ebbb30575e,0.882521856749439,1.0,1.0,0.7180524561986534,1.0,1.0,1.0
7b5a966f89f35abe,0.8825783006177802,1.0,1.0,0.7181879214826726,1.0,1.0,1.0
35e457e286ab5db5,0.882666650184547,1.0,1.0,0.718399960442913,1.0,1.0,1.0
8aaf40c869ca574f,0.8826888650412049,1.0,1.0,0.718453276098892,1.0,1.0,1.0
5868a706ae7b5003,0.882773574156977,1.0,1.0,0.7186565779767451,1.0,1.0,1.0
eda3453c6d5355e0,0.8827799367875097,1.0,1.0,0.7186718482900231,1.0,1.0,1.0
7b7a36c1491a54e2,0.8828027235018778,1.0,1.0,0.7187265364045068,1.0,1.0,1.0
d798fc24805d5f19,0.8828073270437652,1.0,1.0,0.7187375849050365,1.0,1.0,1.0
dd43c6087aca5206,0.8828748182614149,1.0,1.0,0.718899563827396,1.0,1.0,1.0
a2cc6aa1e3c252a7,0.8829277702026497,1.0,1.0,0.7190266484863592,1.0,1.0,1.0
95bb1e65b61b5e04,0.882952218656051,1.0,1.0,0.7190853247745225,1.0,1.0,1.0
03a97a30526b5c14,0.8830000392378938,1.0,1.0,0.7192000941709452,1.0,1.0,1.0
3fac271cd0795af0,0.8830133136143586,1.0,1.0,0.7192319526744608,1.0,1.0,1.0
1f29aa63bc64550d,0.8831136135598655,1.0,1.0,0.7194726725436775,1.0,1.0,1.0
3328705b7cf0517a,0.883136183320221,1.0,1.0,0.7195268399685304,1.0,1.0,0.5
dbadf83c8bc85324,0.8831879316815484,1.0,1.0,0.7196510360357163,1.0,1.0,1.0
e2c14ab1fbe350b1,0.8831961962176939,1.0,1.0,0.719670870922465,1.0,1.0,0.5
09be81c492625fd5,0.8832099476492311,1.0,1.0,0.7197038743581546,1.0,1.0,1.0
1661876892b952e5,0.8832114164365098,1.0,1.0,0.7197073994476236,1.0,1.0,1.0
1c3c37eeacd15c92,0.8832545728182181,1.0,1.0,0.7198109747637232,1.0,1.0,1.0
50d6986491d3510a,0.8832691910514651,1.0,1.0,0.7198460585235161,1.0,1.0,1.0
666573b1628a5475,0.8833229488249218,1.0,1.0,0.7199750771798124,1.0,1.0,1.0
5250ee99c1f05d97,0.883362635276787,1.0,1.0,0.7200703246642889,1.0,1.0,1.0
de22e3d2143f51f7,0.8833653204528993,1.0,1.0,0.7200767690869582,1.0,1.0,1.0
c6be203c41a155e4,0.8834051236498369,1.0,1.0,0.7201722967596088,1.0,1.0,0.5
7682ed33c75a5116,0.8834255550289069,1.0,1.0,0.7202213320693763,1.0,1.0,1.0
a42cc34c8a985b67,0.8834339916198702,1.0,1.0,0.7202415798876883,1.0,1.0,0.0
c96b4de8d3d55287,0.8834610065773009,1.0,1.0,0.720306415785522,1.0,1.0,1.0
69e8fff107b05199,0.883464832254565,1.0,1.0,0.7203155974109561,1.0,1.0,1.0
dc096269aef55bf0,0.8835342447102218,1.0,1.0,0.7204821873045323,1.0,1.0,1.0
cdf8b694cdb75ac7,0.8835660271773228,1.0,1.0,0.7205584652255749,1.0,1.0,1.0
96bf2644106456f6,0.8836229357856792,1.0,1.0,0.72069504588563,1.0,1.0,1.0
059ce0fdfc67544c,0.8836293276271304,1.0,1.0,0.7207103863051133,1.0,1.0,1.0
e49a1ec4a5af596b,0.8836331625868955,1.0,1.0,0.720719590208549,1.0,1.0,1.0
3d324bda0cec57ab,0.8836724052202748,1.0,1.0,0.7208137725286595,1.0,1.0,1.0
c20bcc28c238595c,0.883677788914326,1.0,1.0,0.7208266933943827,1.0,1.0,1.0
7335659408525112,0.8837044593931115,1.0,1.0,0.7208907025434677,1.0,1.0,1.0
e91c1fdb29a858f3,0.8837116796320159,1.0,1.0,0.7209080311168381,1.0,1.0,1.0
7263ccb23351549b,0.8837281971630873,1.0,1.0,0.7209476731914093,1.0,1.0,1.0
cf0b2ecc4f4d5ee7,0.8837661318769272,1.0,1.0,0.7210387165046253,1.0,1.0,1.0
47f29dad0bec52d2,0.8837733376555077,1.0,1.0,0.7210560103732183,1.0,1.0,1.0
2805fe41d7d9543a,0.8838614085990795,1.0,1.0,0.7212673806377906,1.0,1.0,1.0
9020d65504e554b3,0.8838666903555744,1.0,1.0,0.7212800568533785,1.0,1.0,1.0
86c5b7af4b47513d,0.883891969576756,1.0,1.0,0.7213407269842143,1.0,1.0,1.0
7346e23546d15b29,0.8838928376124269,1.0,1.0,0.7213428102698244,1.0,1.0,1.0
48b2f85cc68c5a0a,0.8839236965533358,1.0,1.0,0.7214168717280058,1.0,1.0,1.0
01f2481a8cfc5803,0.8839428538488462,1.0,1.0,0.721462849237231,1.0,1.0,1.0
e77441c822075f1b,0.8840823156331102,1.0,1.0,0.7217975575194647,1.0,1.0,1.0
fd7c51a15e5b54a6,0.8840974348071052,1.0,1.0,0.7218338435370528,1.0,1.0,1.0
10b19bf49b67574f,0.8842026785852006,1.0,1.0,0.7220864286044816,1.0,1.0,1.0
667fff5344295416,0.8842732667081701,1.0,1.0,0.7222558400996082,1.0,1.0,1.0
a00a4902bd105b99,0.8842741964865913,1.0,1.0,0.7222580715678193,1.0,1.0,1.0
3c3991ec8d7a5507,0.8842876327624696,1.0,1.0,0.7222903186299269,1.0,1.0,0.5
c081afa672dc56a2,0.8842947385536976,1.0,1.0,0.7223073725288742,1.0,1.0,1.0
029585f0509d52b0,0.8843222095818978,1.0,1.0,0.7223733029965547,1.0,1.0,1.0
4417a92b5b1956b8,0.8843265429722381,1.0,1.0,0.7223837031333714,1.0,1.0,1.0
0c027fc454685c14,0.88440335679282,1.0,1.0,0.7225680563027679,1.0,1.0,1.0
b28ff93f850259ee,0.8844041772986583,1.0,1.0,0.7225700255167797,1.0,1.0,1.0
2556a5c923c95128,0.8844428867115551,1.0,1.0,0.722662928107732,1.0,1.0,1.0
05d6d7d83b97547c,0.8844432133351005,1.0,1.0,0.7226637120042414,1.0,1.0,1.0
eff5e373dade52e7,0.8844612061637349,1.0,1.0,0.7227068947929638,1.0,1.0,1.0
8d7e4421c3e45c99,0.8845151152848073,1.0,1.0,0.7228362766835372,1.0,1.0,1.0
69fab78920a55a7a,0.8845764758719182,1.0,1.0,0.7229835420926037,1.0,1.0,1.0
3c4e1784d9295821,0.8845970683829671,1.0,1.0,0.7230329641191213,1.0,1.0,1.0
7af7ff61308e5e5c,0.8846105284572504,1.0,1.0,0.7230652682974009,1.0,1.0,1.0
36899d67473c5c91,0.884744871696182,1.0,1.0,0.7233876920708368,1.0,1.0,1.0
668835640c6057e0,0.8848065050375383,1.0,1.0,0.7235356120900921,1.0,1.0,1.0
e0b9f01f36d75552,0.884830881063733,1.0,1.0,0.7235941145529591,1.0,1.0,1.0
33f9db8342475213,0.8848529313437652,1.0,1.0,0.7236470352250366,1.0,1.0,0.5
3f64ff364b585a3b,0.8848817098858835,1.0,1.0,0.7237161037261207,1.0,1.0,0.5
45224683225b5617,0.8848846003104041,1.0,1.0,0.7237230407449697,1.0,1.0,1.0
81f1c631c7325b0f,0.8849003770605387,1.0,1.0,0.7237609049452929,1.0,1.0,1.0
0490beca807c5e9f,0.8849857753851911,1.0,1.0,0.7239658609244587,1.0,1.0,1.0
2f1edc1ab2b55b05,0.8849979160371886,1.0,1.0,0.7239949984892524,1.0,1.0,1.0
2a4db0773ca95ce5,0.88500861893699,1.0,1.0,0.724020685448776,1.0,1.0,1.0
0573408e3cfb5130,0.88504847781796,1.0,1.0,0.7241163467631038,1.0,1.0,1.0
575317389c085760,0.8850939158982486,1.0,1.0,0.7242253981557967,1.0,1.0,1.0
9e9da0b49c475ca1,0.8851094404691494,1.0,1.0,0.7242626571259587,1.0,1.0,1.0
be709e9a5d085f75,0.8851209790668443,1.0,1.0,0.7242903497604263,1.0,1.0,0.5
7ac6ec682a515136,0.8851435715071867,1.0,1.0,0.7243445716172482,1.0,1.0,1.0
9e9baaa455b55c80,0.8852092188705312,1.0,1.0,0.7245021252892747,1.0,1.0,1.0
d3afcd1be60851a9,0.8852666913890621,1.0,1.0,0.7246400593337491,1.0,1.0,1.0
cae6cbccfd535659,0.8854656757080117,1.0,1.0,0.7251176216992282,1.0,1.0,1.0
95a4b51d1d865ba0,0.8854671755744999,1.0,1.0,0.7251212213787999,1.0,1.0,1.0
6914bcabdeec5e0f,0.8854876415428329,1.0,1.0,0.7251703397027988,1.0,1.0,1.0
bf8c5276f9a6539d,0.8855612672707739,1.0,1.0,0.7253470414498573,1.0,1.0,1.0
4080e46653b05c94,0.8856349681011185,1.0,1.0,0.7255239234426846,1.0,1.0,1.0
61d114c5cfb25663,0.8857006895887373,1.0,1.0,0.7256816550129694,1.0,1.0,1.0
c61d55c28f3b538d,0.885798975719613,1.0,1.0,0.7259175417270711,1.0,1.0,1.0
3257b4f1ac7e5b62,0.8859646500145065,1.0,1.0,0.7263151600348156,1.0,1.0,1.0
561e8ca2d7395a7a,0.885976781875633,1.0,1.0,0.7263442765015193,1.0,1.0,1.0
cbc1c1f392825ad6,0.886007305342372,1.0,1.0,0.7264175328216931,1.0,1.0,1.0
4ceacfb6be565ab3,0.8860091246638175,1.0,1.0,0.726421899193162,1.0,1.0,1.0
f5edba52c4545fe3,0.8861127858345098,1.0,1.0,0.7266706860028238,1.0,1.0,1.0
8d06ea883e7853a9,0.8861850421040628,1.0,1.0,0.7268441010497507,1.0,1.0,1.0
f1ca8dd77f205599,0.8862262705488176,1.0,1.0,0.7269430493171622,1.0,1.0,1.0
ffbe4e0250f45a3a,0.886324694287617,1.0,1.0,0.7271792662902807,1.0,1.0,0.5
340f9f95b1e459ab,0.8863449685856825,1.0,1.0,0.7272279246056378,1.0,1.0,1.0
a815da9bf45d5b15,0.886360343702877,1.0,1.0,0.7272648248869046,1.0,1.0,1.0
e721852571e5573b,0.8863961570413562,1.0,1.0,0.7273507768992549,1.0,1.0,0.5
41470fb14dab5d99,0.8864645481337651,1.0,1.0,0.7275149155210361,1.0,1.0,1.0
1eb474de58ca5d6f,0.8865016152039654,1.0,1.0,0.727603876489517,1.0,1.0,1.0
00f49d71f0eb507b,0.8865499225547019,1.0,1.0,0.7277198141312846,1.0,1.0,1.0
0b99739b06c455bf,0.8865538078075591,1.0,1.0,0.7277291387381418,1.0,1.0,1.0
5cea066f5bc9523b,0.8865722059590277,1.0,1.0,0.7277732943016665,1.0,1.0,0.5
7077e840fef95b8f,0.8866005905861912,1.0,1.0,0.7278414174068589,1.0,1.0,1.0
45c1c24ad1d35bfb,0.8866828925452306,1.0,1.0,0.7280389421085535,1.0,1.0,1.0
ebc294355ca753b0,0.8866849816338812,1.0,1.0,0.7280439559213151,1.0,1.0,1.0
d0dc567530ef57dd,0.8866971007977374,1.0,1.0,0.7280730419145697,1.0,1.0,1.0
82ab50d6b3ef5a43,0.8867047276426265,1.0,1.0,0.7280913463423037,1.0,1.0,1.0
053895d2bfc754f3,0.8867691331379545,1.0,1.0,0.7282459195310909,1.0,1.0,1.0
d18b4bcf67b05c57,0.8867947601624565,1.0,1.0,0.7283074243898956,1.0,1.0,1.0
538ed1acbf145c8b,0.8868251617806139,1.0,1.0,0.7283803882734735,1.0,1.0,1.0
7d6f05aa48385ce8,0.8868583492549688,1.0,1.0,0.728460038211925,1.0,1.0,1.0
f625dafc811b5c1f,0.886870202503316,1.0,1.0,0.7284884860079585,1.0,1.0,1.0
b43de4c16b8d5e99,0.886880934611009,1.0,1.0,0.7285142430664214,1.0,1.0,1.0
9215555823945665,0.8869237423819477,1.0,1.0,0.7286169817166743,1.0,1.0,1.0
63eeb15e6e3e5504,0.8869908417902606,1.0,1.0,0.7287780202966253,1.0,1.0,1.0
2fd7f2b6eaae5d04,0.8869942911579649,1.0,1.0,0.7287862987791156,1.0,1.0,1.0
00c6aecefec9576c,0.8870386312875542,1.0,1.0,0.7288927150901302,1.0,1.0,1.0
8a7750196bc65a14,0.887087505002958,1.0,1.0,0.7290100120070991,1.0,1.0,1.0
b5c2d13e8d5c517a,0.887118012403402,1.0,1.0,0.729083229768165,1.0,1.0,1.0
785b0e9d5d505db4,0.8871457039667426,1.0,1.0,0.7291496895201822,1.0,1.0,1.0
b0b461ce7bd959ec,0.8872269581108755,1.0,1.0,0.729344699466101,1.0,1.0,1.0
73471e4908bc5708,0.8872386175668071,1.0,1.0,0.7293726821603372,1.0,1.0,0.5
c06d7badaabb5a9f,0.8872697490795285,1.0,1.0,0.7294473977908684,1.0,1.0,1.0
49d00c5507175e01,0.8872782519991774,1.0,1.0,0.7294678047980259,1.0,1.0,1.0
e51779c52d7956bd,0.8873849451913017,1.0,1.0,0.7297238684591242,1.0,1.0,1.0
77ebf0edb75c5b69,0.8874197399722356,1.0,1.0,0.7298073759333654,1.0,1.0,1.0
d91edafc567a5fcc,0.8874416499789434,1.0,1.0,0.7298599599494641,1.0,1.0,1.0
e0416692bc5251ba,0.8874595010140612,1.0,1.0,0.7299028024337472,1.0,1.0,1.0
409ed084cde5554b,0.8874734986998694,1.0,1.0,0.7299363968796864,1.0,1.0,1.0
829e3a1622565a63,0.8875036817114174,1.0,1.0,0.7300088361074019,1.0,1.0,1.0
d697dea3ebba5047,0.8875762918134309,1.0,1.0,0.7301831003522341,1.0,1.0,1.0
9334f5a33c07587a,0.8875874314466351,1.0,1.0,0.7302098354719243,1.0,1.0,1.0
02e3e6d3ecfc5240,0.8877929271122301,1.0,1.0,0.730703025069352,1.0,1.0,1.0
2e2cc58c9aa450e7,0.8878035307570168,1.0,1.0,0.7307284738168403,1.0,1.0,1.0
05d6f076bdc855d1,0.8878371591644255,1.0,1.0,0.7308091819946212,1.0,1.0,1.0
71057ab084a75ce6,0.8878729801698652,1.0,1.0,0.7308951524076764,1.0,1.0,1.0
21fb4d702ea85f63,0.8878981491681679,1.0,1.0,0.7309555580036029,1.0,1.0,1.0
677d8d1e838b5793,0.8879107919162128,1.0,1.0,0.7309859005989108,1.0,1.0,1.0
2497e961a13e50f8,0.8879261490339599,1.0,1.0,0.7310227576815039,1.0,1.0,1.0
e69be869445455c7,0.8879854359584862,1.0,1.0,0.7311650463003668,1.0,1.0,1.0
f5442665da9f554c,0.8880679608820116,1.0,1.0,0.7313631061168276,1.0,1.0,1.0
facbbc93a1925184,0.8881645833239823,1.0,1.0,0.7315949999775577,1.0,1.0,1.0
7fc551e4e0375d00,0.8882529672438508,1.0,1.0,0.7318071213852418,1.0,1.0,1.0
6e67504ab65f5314,0.8882557507574677,1.0,1.0,0.7318138018179222,1.0,1.0,1.0
af67221644ad5bd3,0.888264251858803,1.0,1.0,0.7318342044611271,1.0,1.0,1.0
8f828599b2285a97,0.8882867578755155,1.0,1.0,0.731888218901237,1.0,1.0,1.0
79ea5e55d0385928,0.8883146259405792,1.0,1.0,0.73195510225739,1.0,1.0,1.0
8470627d628e55f6,0.8883268410355599,1.0,1.0,0.7319844184853438,1.0,1.0,1.0
