token,log_name,map_name,maneuver,path_length_m,final_lateral_displacement_m,final_heading_change_rad,max_heading_change_rad,geometry_complexity,ego_speed_mps,speed_bin,ego_acceleration_mps2,in_intersection,near_intersection,has_traffic_light,has_red_light,red_light_count,agent_radius_m,dynamic_agent_count,agent_density_bin,nearest_agent_distance_m,nearest_agent_distance_bin,vru_count,has_vru
fbe5169b7fc85137,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,right,12.642493709112891,-3.0809617423397135,-0.5291796219654489,0.5291796219654489,high,2.0213398933410645,2-5,0.640789270401001,False,True,False,False,0,30.0,2,1-4,5.51456035769831,5-15,0,False
61138bee69015264,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,right,13.011869600611599,-2.9650064425680953,-0.5288624632486101,0.5288624632486101,high,2.261399030685425,2-5,0.35358986258506775,False,True,False,False,0,30.0,2,1-4,5.247690547265669,5-15,0,False
6151a6ef02ee5f8e,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,right,13.327160191825946,-3.0959511712967585,-0.5500598605627849,0.5500598605627849,high,2.37689208984375,2-5,0.2545616328716278,False,True,False,False,0,30.0,2,1-4,5.179967339060525,5-15,0,False
5856cd24d07c5b79,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,right,13.634255112833308,-3.42600629890151,-0.5740870347866113,0.5740870347866113,high,2.4617154598236084,2-5,0.33793649077415466,False,True,False,False,0,30.0,2,1-4,5.273203329778851,5-15,0,False
e5de42748cb65962,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,right,13.93200433448284,-3.8111449759025837,-0.586966898726599,0.586966898726599,high,2.5307199954986572,2-5,0.4659128785133362,False,True,False,False,0,30.0,2,1-4,5.54057977638505,5-15,0,False
0004474e9e3f5470,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,right,14.658592071303849,-2.8109602987014055,-0.3733603087283941,0.3733603087283941,high,3.0367848873138428,2-5,0.6252313256263733,False,True,False,False,0,30.0,3,1-4,6.911802995271674,5-15,1,True
1b10cc004b735f40,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,right,14.36750203646604,-2.3724952826649215,-0.39229303248114067,0.39229303248114067,high,3.0841856002807617,2-5,0.32447826862335205,False,True,False,False,0,30.0,3,1-4,6.509004697194864,5-15,1,True
44de6aa3d6955912,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,right,13.990235661405393,-2.1426310375937008,-0.433363268632809,0.433363268632809,high,3.129404306411743,2-5,0.7127383351325989,False,True,False,False,0,30.0,3,1-4,6.365389679970658,5-15,1,True
b4797f8fbe08559f,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,9.616580021351517,4.848776857205541,1.2451162882140485,1.2451162882140485,high,0.045581839978694916,0-2,0.5141302347183228,False,True,True,False,0,30.0,2,1-4,9.435904524147478,5-15,1,True
d392c806c0605f72,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,11.295135410146647,6.472193781497903,1.3573897579699827,1.3573897579699827,high,0.2648826539516449,0-2,0.6770164966583252,False,True,True,False,0,30.0,2,1-4,9.576089892435057,5-15,1,True
9bb5a81e7fad549a,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,12.852312966221724,8.136691792185381,1.395027485599754,1.395027485599754,high,0.8483628630638123,0-2,0.9050519466400146,False,True,True,False,0,30.0,2,1-4,9.962298390558827,5-15,1,True
5ff30edb240758c4,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,14.251243104226134,9.724205006463066,1.3725597189298688,1.3725597189298688,high,1.426382064819336,0-2,0.9979798793792725,False,True,True,False,0,30.0,2,1-4,10.540308946764537,5-15,1,True
eb3c2a16d549564a,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,15.587432234214214,11.15951875730699,1.29919577254274,1.29919577254274,high,1.8586379289627075,0-2,0.8375597596168518,False,True,True,False,0,30.0,2,1-4,11.298638759149283,5-15,1,True
bdb483626cc95b2b,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,16.91691488192472,12.226624425707648,1.1836992078113333,1.1836992078113333,high,2.1577084064483643,2-5,0.8174252510070801,False,True,True,False,0,30.0,2,1-4,12.140111056781375,5-15,1,True
888d1fb945ed5982,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,18.308769717634977,12.637758071901905,1.023316718996813,1.023316718996813,high,2.382864236831665,2-5,0.9361916184425354,False,True,True,True,5,30.0,2,1-4,13.00636748914952,5-15,1,True
52cb88473a965bac,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,19.73807152608717,12.273132940140066,0.8408116598637461,0.8408116598637461,high,2.6251776218414307,2-5,1.0369176864624023,True,True,True,True,5,30.0,2,1-4,13.88306795442342,5-15,1,True
dd8205f11d7a5918,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,21.164504647168748,10.772536577512788,0.632039240875738,0.6341413885831543,high,2.8686094284057617,2-5,1.3096907138824463,True,True,True,True,5,30.0,1,1-4,14.72193532289838,5-15,1,True
6ed01f269a835519,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,22.585757578426364,8.025993269405376,0.41201634320623526,0.41792750381396304,high,3.123800039291382,2-5,1.4832329750061035,True,True,True,True,5,30.0,1,1-4,15.464968431221907,15-30,1,True
21b8742127e7523c,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,21.528398146846484,12.85716574639572,1.3527265000964783,1.3527265000964783,high,3.1330277919769287,2-5,1.169763207435608,False,True,True,True,5,30.0,8,5-9,7.927509099393772,5-15,4,True
4d13950871eb5917,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,25.694779315309518,15.549840310443054,1.0142801563424835,1.0142801563424835,high,4.166635036468506,2-5,1.6356791257858276,True,True,True,True,4,30.0,5,5-9,12.555782562201369,5-15,2,True
6a833f3690205bac,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,26.577039583802573,14.890376845568586,0.8379984913100502,0.8604204451279056,high,4.380040645599365,2-5,1.310925006866455,True,True,True,True,4,30.0,4,1-4,13.440345196126273,5-15,1,True
3c99fcb4ef8c5382,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,27.415166297308353,13.511540290837951,0.6331329646697337,0.7050370971025413,high,4.608814239501953,2-5,1.0938326120376587,True,True,True,True,4,30.0,5,5-9,13.481501662939863,5-15,2,True
b6131f42e3c05ea1,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,28.182864575668784,11.394734419365435,0.42404728000385156,0.5538184743084369,high,4.840981483459473,2-5,1.7849130630493164,False,True,True,True,4,30.0,5,5-9,13.673941384640216,5-15,2,True
2943657d55dc5d65,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,curved_left,28.849677147500408,8.436900094427541,0.2155203648652706,0.4051509819261388,high,5.107306480407715,5-10,1.4622570276260376,False,True,True,True,4,30.0,6,5-9,13.77030021843137,5-15,3,True
66b9427f41385b55,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,right,31.237717258544198,-5.9274509358955205,-0.4056101978031655,0.4056101978031655,high,6.03462028503418,5-10,0.4543493092060089,True,True,True,True,3,30.0,4,1-4,16.630059029840673,15-30,2,True
80fdf1c45abd5c48,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,right,31.663277370061824,-7.363943424646818,-0.4348870054697759,0.4348870054697759,high,6.101958751678467,5-10,0.23405598104000092,True,True,True,True,3,30.0,4,1-4,14.19143062002731,5-15,2,True
d94271077f7a5432,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,right,32.09231682263198,-8.087210897686907,-0.4332931313643321,0.4332931313643321,high,6.169015884399414,5-10,0.6130534410476685,True,True,True,True,3,30.0,4,1-4,11.854105802075377,5-15,2,True
03ad57c205da56f2,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,right,32.538071513652596,-7.951306776472732,-0.40334792214537185,0.40334792214537185,high,6.241934299468994,5-10,0.7836419939994812,False,True,True,True,3,30.0,3,1-4,9.607965450148065,5-15,2,True
fc0acfe530ba5562,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,right,32.99736322811536,-7.453546235025308,-0.3641711627386264,0.3641711627386264,high,6.3244171142578125,5-10,0.4253178536891937,False,True,True,True,3,30.0,3,1-4,7.6451806360341825,5-15,2,True
bdb2a3cdeadc51c7,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,curved_right,33.46876258001167,-6.749114224559943,-0.335984045350043,0.335984045350043,medium,6.401345729827881,5-10,0.7019152045249939,False,True,True,True,4,30.0,3,1-4,6.280600267513748,5-15,2,True
39215c6e71725031,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,curved_right,35.47644438110621,-5.199571368140595,-0.25971543508329953,0.26040930325450873,medium,7.0916972160339355,5-10,0.2859022617340088,False,True,True,False,0,30.0,3,1-4,17.92019154996895,15-30,2,True
38f5cc0699195554,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,curved_right,35.42867399529799,-5.37597322765117,-0.23628007800738748,0.2408723338585173,medium,7.186042308807373,5-10,0.10481438785791397,False,True,True,False,0,30.0,3,1-4,19.68895457525035,15-30,2,True
9ed1a37904015782,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,curved_right,35.2820289889615,-5.442862411708135,-0.20861901124656823,0.2221820313934848,medium,7.294277667999268,5-10,0.5699926614761353,False,True,True,False,0,30.0,2,1-4,19.650491597349543,15-30,1,True
4f08dd3299925309,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,straight,35.077847643357984,-4.9534438153910045,-0.1686514636610763,0.1905097260257853,medium,7.3694281578063965,5-10,0.272892564535141,True,True,False,False,0,30.0,2,1-4,19.568362330915033,15-30,1,True
f016e2b6ac155a30,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,29.17070184223459,4.332415250162723,0.36284324664023604,0.36284324664023604,high,5.981986045837402,5-10,0.27315738797187805,True,True,False,False,0,30.0,3,1-4,8.248762519950523,5-15,0,False
6f81927cafa65005,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,29.401471593502837,5.377085270947632,0.38768432909277184,0.38768432909277184,high,5.928371906280518,5-10,0.21103036403656006,True,True,False,False,0,30.0,4,1-4,7.508368976882908,5-15,1,True
ea1b4fddc18d51bf,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,29.70114864238968,6.529434735664727,0.4115661657203775,0.4115661657203775,high,5.912266254425049,5-10,0.11573586612939835,True,True,False,False,0,30.0,4,1-4,8.018512938314274,5-15,1,True
44c38912946e580e,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,30.061289589881866,7.4892945312522485,0.4185083904665424,0.4185083904665424,high,5.921523094177246,5-10,0.24766527116298676,True,True,False,False,0,30.0,4,1-4,9.468205378364873,5-15,1,True
0f7a1388a17f5654,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,30.442384671370977,7.443106440378284,0.37890437963902324,0.37890437963902324,high,5.941094398498535,5-10,0.4899107813835144,False,True,False,False,0,30.0,4,1-4,11.426195109546383,5-15,1,True
7cf4a1ba9b6054f9,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,curved_left,30.88227589023556,6.558848460052908,0.30837690352880154,0.31030032774825544,medium,5.971269130706787,5-10,1.1823813915252686,False,True,False,False,0,30.0,3,1-4,13.30727901539091,5-15,0,False
e2de3bfda0725acc,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,curved_left,31.35579822813374,5.5327557039962745,0.2390092736778176,0.24572010934247057,medium,6.006361961364746,5-10,0.5432614684104919,True,True,False,False,0,30.0,3,1-4,14.086655491420297,5-15,0,False
566cac9a7c0358ce,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,straight,32.572449832553914,1.9649594545135205,0.03011307832205201,0.08073897930045607,low,6.290560245513916,5-10,0.39766451716423035,False,True,False,False,0,30.0,3,1-4,13.301179249632746,5-15,0,False
1b1f22e9af535f9f,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,23.14529574720409,1.7023068065207299,0.7720588469373459,0.7720588469373459,high,7.06886625289917,5-10,0.40671277046203613,True,True,False,False,0,30.0,2,1-4,13.305492929848118,5-15,0,False
fe22e2c812e65096,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,21.31178283276594,3.2501938713888667,1.0102329922883921,1.0102329922883921,high,6.8781256675720215,5-10,0.8217362761497498,False,True,False,False,0,30.0,2,1-4,13.307717144872656,5-15,0,False
59bf40c427da5eb1,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,19.720277110274477,4.973010138001142,1.1589565165624205,1.1589565165624205,high,6.452394962310791,5-10,1.1464763879776,False,True,False,False,0,30.0,2,1-4,13.030466345636013,5-15,0,False
bd3e71c7666156ee,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,18.442265847265826,6.707926773342988,1.215223805325077,1.215223805325077,high,5.8604254722595215,5-10,1.4761871099472046,False,True,False,False,0,30.0,2,1-4,12.445314579708144,5-15,0,False
17aa66edae0e5214,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,17.57408307130024,8.40337291235394,1.210939590375448,1.2167810376949142,high,5.136011123657227,5-10,1.5375680923461914,False,True,False,False,0,30.0,2,1-4,11.429692977197206,5-15,0,False
60e98c18f487568c,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,17.192448669070743,10.096453962980211,1.156831092732512,1.2106948860568334,high,4.404427528381348,2-5,1.5949722528457642,False,True,False,False,0,30.0,2,1-4,10.257511146342978,5-15,0,False
da928b52410d5da6,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,17.272138832447325,11.564709341802747,1.0604426601257073,1.1786943806053876,high,3.733015775680542,2-5,0.5596644878387451,False,True,False,False,0,30.0,1,1-4,8.946628219809106,5-15,0,False
b031e4b0aea8528b,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,17.641155552125056,11.938184278670882,0.8665743776423636,1.059722406931999,high,3.53298020362854,2-5,0.9731571674346924,False,True,False,False,0,30.0,1,1-4,7.846058708498583,5-15,0,False
6bc26fb97d7f5d48,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,left,18.11362323673783,10.984150622685577,0.6014379038656513,0.8748314205706087,high,3.459946632385254,2-5,1.5838762521743774,True,True,False,False,0,30.0,1,1-4,7.131333562839283,5-15,0,False
d7cc45e58d175329,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,curved_left,18.64596932997038,8.531494609097624,0.29180279193401937,0.6521523909878502,high,3.40362286567688,2-5,1.5752758979797363,True,True,False,False,0,30.0,1,1-4,6.563545430831252,5-15,0,False
f0d1419c24b85651,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,straight,19.24621283587277,4.52034416684803,-0.04053463966522884,0.40822083878575155,high,3.3566644191741943,2-5,1.7465531826019287,True,True,False,False,0,30.0,2,1-4,6.109097176457379,5-15,0,False
65d05fc646de5ce6,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,right,20.31169012818757,-3.921752256360158,-0.589997738622889,0.589997738622889,high,3.5584330558776855,2-5,0.712856650352478,False,True,False,False,0,30.0,2,1-4,7.662900580485541,5-15,0,False
fb8731e672c45a13,2021.10.06.07.26.10_veh-52_01245_02064,sg-one-north,right,20.726130092338117,-6.183519872667609,-0.7310969890274439,0.7310969890274439,high,3.654381275177002,2-5,0.5367040038108826,False,True,False,False,0,30.0,2,1-4,10.282460837085528,5-15,0,False
507a3844cf3051de,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,straight,32.707545660479575,-0.6235029519813732,-0.07213069128762775,0.07213069128762775,low,6.747020721435547,5-10,0.27708035707473755,False,True,False,False,0,30.0,0,0,inf,30+/none,0,False
e36edd3aedf05e30,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,straight,32.692421929945965,-1.0696302425804516,-0.09579345518570995,0.09579345518570995,low,6.757587909698486,5-10,0.3816194534301758,False,True,False,False,0,30.0,0,0,inf,30+/none,0,False
d83802157d9858d5,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,straight,32.6783442051073,-1.473575728434718,-0.11966083075368156,0.11966083075368156,medium,6.76211404800415,5-10,0.34056007862091064,False,True,False,False,0,30.0,0,0,inf,30+/none,0,False
15208e349fb854b4,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,straight,32.64412737819783,-1.9059828064325126,-0.15016958021789312,0.15016958021789312,medium,6.740060329437256,5-10,0.13832716643810272,False,False,False,False,0,30.0,0,0,inf,30+/none,0,False
57a77b8c90465bc4,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,straight,32.639717779535005,-2.307595820147084,-0.1878081272565892,0.1878081272565892,medium,6.710594654083252,5-10,0.22925691306591034,False,False,False,False,0,30.0,0,0,inf,30+/none,0,False
86bc41537b2e5bb5,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,curved_right,32.60641925335408,-2.7736654129507383,-0.2284613766798879,0.2284613766798879,medium,6.7519659996032715,5-10,0.29772239923477173,False,False,False,False,0,30.0,1,1-4,24.04453800996519,15-30,1,True
bed7a2c445315bb7,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,curved_right,32.500275135761996,-3.1157895390073826,-0.2683774450519844,0.2683774450519844,medium,6.785650730133057,5-10,0.2641681432723999,False,False,False,False,0,30.0,0,0,inf,30+/none,0,False
a489c23d292e56fa,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,curved_right,32.60454464238941,-2.632348331828728,-0.23118523231690546,0.23118523231690546,medium,7.292603492736816,5-10,0.1929723024368286,False,True,False,False,0,30.0,0,0,30.70324237656057,30+/none,0,False
111174636b57539b,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,curved_right,32.14420113813706,-2.8523489229704255,-0.2613829301969779,0.2613829301969779,medium,7.192380428314209,5-10,0.1647273600101471,False,True,False,False,0,30.0,1,1-4,26.955693123410427,15-30,1,True
ffbe4e0250f45a3a,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,curved_right,31.70441637570359,-3.313594558178013,-0.3031879337260083,0.3031879337260083,medium,7.073126792907715,5-10,0.24815718829631805,False,True,False,False,0,30.0,1,1-4,23.38413555212013,15-30,1,True
015593741e7050f7,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,straight,35.93485304600445,0.2618957541372729,0.03702262397597478,0.03702262397597478,low,7.857379913330078,5-10,0.3172629475593567,False,False,False,False,0,30.0,2,1-4,3.5223248125542104,0-5,2,True
5bb280e3aebe5a67,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,straight,30.416699245930307,2.91598434365454,0.1642686326903504,0.1642686326903504,medium,6.785652160644531,5-10,0.35379159450531006,False,True,False,False,0,30.0,2,1-4,12.262504054635478,5-15,2,True
c86c1d9c6e9c58aa,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,straight,27.49712447284332,0.8029572576582799,0.06303941401885282,0.06303941401885282,low,5.0498127937316895,5-10,0.29604417085647583,False,False,False,False,0,30.0,0,0,42.410529561123965,30+/none,0,False
f49e8b1837cd5b23,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,curved_left,29.52804163150734,4.04041717536686,0.24014362200749928,0.24014362200749928,medium,5.918818473815918,5-10,0.06755895167589188,False,True,True,False,0,30.0,1,1-4,3.6287686064989666,0-5,0,False
67debdeae60b5fa4,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,curved_left,33.37512617926779,6.246457696815437,0.32501293178839685,0.32501293178839685,medium,6.059025764465332,5-10,0.44081634283065796,True,True,True,False,0,30.0,1,1-4,12.551367842989777,5-15,0,False
a460a03aab635f35,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,curved_left,33.9502899456959,6.426602143511779,0.31283669152267235,0.31283669152267235,medium,6.317283630371094,5-10,0.39349520206451416,True,True,True,False,0,30.0,1,1-4,12.487277503047569,5-15,0,False
ab51ce190cca5673,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,curved_left,34.449678846733974,6.286270082115381,0.2883629548908694,0.2883629548908694,medium,6.500525951385498,5-10,0.44384056329727173,False,True,True,False,0,30.0,1,1-4,12.556747540748205,5-15,0,False
75c7777c6f415535,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,curved_left,34.93340085050137,5.987362661495735,0.25707606357506174,0.25707606357506174,medium,6.63392448425293,5-10,0.7266085743904114,False,True,True,False,0,30.0,1,1-4,12.605033476922504,5-15,0,False
e6dc564e1a3a588e,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,straight,36.896226456821545,2.7113618906850765,0.1141597861546173,0.1141597861546173,medium,7.126941204071045,5-10,0.6068353056907654,True,True,False,False,0,30.0,1,1-4,13.147839425216537,5-15,0,False
934c8ac938ad5dca,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,curved_left,42.57888773513825,5.4632424444318115,0.2769913544471106,0.2769913544471106,medium,8.557281494140625,5-10,0.3330909013748169,True,True,False,False,0,30.0,1,1-4,17.769093893945456,15-30,0,False
62b0d1b0d5b35c44,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,straight,33.18212823489661,0.2225062571397334,0.13492617457866607,0.13492617457866607,medium,7.278080940246582,5-10,0.32223427295684814,True,True,False,False,0,30.0,4,1-4,16.905056083742235,15-30,0,False
4f6abcc897955dfd,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,straight,31.70362864710203,2.584630408405615,0.19231381097741834,0.19231381097741834,medium,6.9875712394714355,5-10,0.273051917552948,True,True,False,False,0,30.0,4,1-4,13.387617330703499,5-15,0,False
ab1fd108d5885b58,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,straight,31.21657798467695,3.3027787302653038,0.194462580573173,0.19635420137078174,medium,6.869113445281982,5-10,0.30285122990608215,True,True,False,False,0,30.0,6,5-9,10.230220762703647,5-15,2,True
e7daf964463c530b,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,straight,30.71088712634754,3.811213098013417,0.18173549680743428,0.19438819184101797,medium,6.768481254577637,5-10,0.374686598777771,True,True,False,False,0,30.0,7,5-9,7.280063314168539,5-15,3,True
1a31ffd5dc39532f,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,straight,30.160607164599014,3.7887742355531993,0.14723081111332603,0.1760809851089824,medium,6.690812587738037,5-10,0.3570422828197479,True,True,False,False,0,30.0,7,5-9,4.851939260682177,0-5,3,True
b1649a41e6155dd2,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,straight,25.660711785176986,-1.0497790470593982,-0.08809884464598675,0.08809884464598675,low,5.364099502563477,5-10,0.5323442816734314,False,True,False,False,0,30.0,2,1-4,19.425916038832685,15-30,2,True
f5f173ece87c5c11,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,straight,24.823625928413804,-0.8047775967971981,-0.09808459124012517,0.09808459124012517,low,5.478877067565918,5-10,0.24017760157585144,False,True,False,False,0,30.0,2,1-4,22.479664145048126,15-30,2,True
12b32c24d2cf5309,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,right,11.133134838294675,-4.541201592844118,-1.550193710120569,1.550193710120569,high,4.028151512145996,2-5,1.1627790927886963,False,True,False,False,0,30.0,0,0,42.36539584121712,30+/none,0,False
3f31d5d096f957c9,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,right,11.67083429305448,-9.338821377557695,-1.6763190090000626,1.6763190090000626,high,1.8103806972503662,0-2,0.9554457068443298,True,True,False,False,0,30.0,1,1-4,6.630934915600716,5-15,1,True
01876d7aa6f55554,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,right,12.551100127553212,-9.980929503156945,-1.5035329808552798,1.5035329808552798,high,1.691892385482788,0-2,0.6771113872528076,True,True,False,False,0,30.0,0,0,48.11996575891554,30+/none,0,False
5c4d8dfcb0aa5541,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,right,13.41353513815182,-10.285890495408884,-1.308134482854632,1.308134482854632,high,1.7853776216506958,0-2,0.8638690710067749,True,True,False,False,0,30.0,0,0,47.878288127343936,30+/none,0,False
5041cdf76ecb5ee7,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,right,14.138051093546641,-9.994031974482512,-1.0981224843548265,1.0981224843548265,high,1.91812264919281,0-2,1.11939537525177,True,True,False,False,0,30.0,0,0,47.63356906892128,30+/none,0,False
26de9e2da40c5b0c,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,right,14.726976538314393,-8.988847247328234,-0.881300103762424,0.881300103762424,high,2.0744919776916504,2-5,1.2054146528244019,True,True,False,False,0,30.0,0,0,46.86337168923517,30+/none,0,False
3ebe88aecd0c5d20,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,right,15.162704481637533,-7.343692040237392,-0.666150078800682,0.666150078800682,high,2.310379981994629,2-5,1.019392490386963,True,True,False,False,0,30.0,0,0,46.20294261494566,30+/none,0,False
cbf41000a2105ca1,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,right,15.402501600877278,-5.458500026397035,-0.47702846343397326,0.47702846343397326,high,2.5585100650787354,2-5,1.122005581855774,True,True,False,False,0,30.0,0,0,45.03028835215471,30+/none,0,False
be43454e5a4f5a2a,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,curved_right,15.435158031209774,-3.7117201682288505,-0.32486589314529324,0.32486589314529324,medium,2.8214895725250244,2-5,0.9241446256637573,True,True,False,False,0,30.0,0,0,43.771249920513,30+/none,0,False
1d359a03436458f0,2021.10.06.07.26.10_veh-52_00953_01126,sg-one-north,curved_right,15.260784824640254,-2.295868119358869,-0.2092404218379902,0.2092404218379902,medium,3.056152105331421,2-5,0.9406543374061584,True,True,False,False,0,30.0,0,0,42.6288819311743,30+/none,0,False
c687799dac8d5aa2,2021.09.16.19.49.00_veh-42_00990_01609,us-pa-pittsburgh-hazelwood,left,10.232800095924144,1.5606887994977963,0.47326345601545505,0.47326345601545505,high,0.7332144975662231,0-2,0.9622628092765808,False,True,True,True,6,30.0,16,10+,7.198916763487365,5-15,6,True
14fb2a9aad8850d2,2021.09.16.19.49.00_veh-42_00990_01609,us-pa-pittsburgh-hazelwood,left,19.641586054363945,11.834065809815979,1.5088069742837116,1.5088069742837116,high,2.0985333919525146,2-5,1.2932134866714478,False,True,True,True,6,30.0,15,10+,10.446333613343986,5-15,7,True
7a754395c711541c,2021.09.16.19.49.00_veh-42_00990_01609,us-pa-pittsburgh-hazelwood,left,21.200203144412416,13.822920148413521,1.5689211581182632,1.5689211581182632,high,2.5778419971466064,2-5,0.5765949487686157,False,True,True,True,6,30.0,16,10+,10.064872915735629,5-15,7,True
ed2a869a8d1c5eb7,2021.09.16.19.49.00_veh-42_00990_01609,us-pa-pittsburgh-hazelwood,left,22.698915431323773,15.635861290848633,1.5666539795170025,1.5666539795170025,high,2.947401762008667,2-5,0.7861283421516418,False,True,True,True,6,30.0,16,10+,9.46763160136828,5-15,7,True
d37e71f395695c6f,2021.09.16.19.49.00_veh-42_00990_01609,us-pa-pittsburgh-hazelwood,left,24.033967378959602,17.024677222720918,1.4841641624579804,1.4841641624579804,high,3.2924716472625732,2-5,0.9566686153411865,True,True,True,True,6,30.0,16,10+,8.766127358855558,5-15,7,True
f1ca8dd77f205599,2021.09.16.19.49.00_veh-42_00990_01609,us-pa-pittsburgh-hazelwood,left,25.12055443019084,17.84010876065709,1.3607762040662346,1.3607762040662346,high,3.6455671787261963,2-5,1.4424846172332764,True,True,True,True,6,30.0,16,10+,8.049524201697885,5-15,7,True
